Time,uri,source,outer,mission,mission_name,height_m,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,shutter,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T10:34:42.518,radio://0/80/2M,mission,1,0,Reacquire Wall,0.3488624393939972,0,0,0,0.0,0,0,0.0,0.0,51944,1,1,2894,0.08748947829008102,-0.013613145798444748,-1.5476717862838996e-06,0.0,1788,589,806,722,2852,3.541935443878174
2026-04-07T10:34:42.521,radio://0/80/2M,flow,1,0,Reacquire Wall,0.3488624393939972,0,0,0,0.0,0,0,0.0,0.0,52194,-1,2,2894,-0.1542803943157196,0.02482825703918934,-2.075533356293846e-10,0.0,1788,589,806,722,2852,3.541935443878174
2026-04-07T10:34:42.523,radio://0/80/2M,range,1,0,Reacquire Wall,0.3488624393939972,0,0,0,0.0,0,0,0.0,0.0,52194,-1,2,2894,-0.1542803943157196,0.02482825703918934,-2.075533356293846e-10,0.0,1648,609,802,2505,2595,3.515542507171631
2026-04-07T10:34:42.768,radio://0/80/2M,mission,1,0,Reacquire Wall,0.40668967366218567,0,0,0,0.0,0,0,0.0,0.0,52194,-1,2,2894,-0.1542803943157196,0.02482825703918934,-2.075533356293846e-10,0.0,1648,609,802,2505,2595,3.515542507171631
2026-04-07T10:34:42.771,radio://0/80/2M,flow,1,0,Reacquire Wall,0.40668967366218567,0,0,0,0.0,0,0,0.0,0.0,52444,0,-2,2894,-0.02127675898373127,-0.020616693422198296,0.15197999775409698,0.0,1648,609,802,2505,2595,3.515542507171631
2026-04-07T10:34:42.772,radio://0/80/2M,range,1,0,Reacquire Wall,0.40668967366218567,0,0,0,0.0,0,0,0.0,0.0,52444,0,-2,2894,-0.02127675898373127,-0.020616693422198296,0.15197999775409698,0.0,1649,612,809,2525,2558,3.5049853324890137
2026-04-07T10:34:43.018,radio://0/80/2M,mission,1,0,Reacquire Wall,0.44574612379074097,0,0,0,0.0,0,0,0.0,0.0,52444,0,-2,2894,-0.02127675898373127,-0.020616693422198296,0.15197999775409698,0.0,1649,612,809,2525,2558,3.5049853324890137
2026-04-07T10:34:43.021,radio://0/80/2M,flow,1,0,Reacquire Wall,0.44574612379074097,0,0,0,0.0,0,0,0.0,0.0,52694,0,0,2894,0.12243547290563583,0.0045533073134720325,0.1999935656785965,0.0,1649,612,809,2525,2558,3.5049853324890137
2026-04-07T10:34:43.022,radio://0/80/2M,range,1,0,Reacquire Wall,0.44574612379074097,0,0,0,0.0,0,0,0.0,0.0,52694,0,0,2894,0.12243547290563583,0.0045533073134720325,0.1999935656785965,0.0,1632,627,789,2539,2508,3.4838709831237793
2026-04-07T10:34:43.268,radio://0/80/2M,mission,1,0,Reacquire Wall,0.4818067252635956,0,0,0,0.0,0,0,0.0,0.0,52694,0,0,2894,0.12243547290563583,0.0045533073134720325,0.1999935656785965,0.0,1632,627,789,2539,2508,3.4838709831237793
2026-04-07T10:34:43.271,radio://0/80/2M,flow,1,0,Reacquire Wall,0.4818067252635956,0,0,0,0.0,0,0,0.0,0.0,52944,-8,8,2894,0.10652375966310501,0.028051527217030525,0.19999998807907104,0.0,1632,627,789,2539,2508,3.4838709831237793
2026-04-07T10:34:43.272,radio://0/80/2M,range,1,0,Reacquire Wall,0.4818067252635956,0,0,0,0.0,0,0,0.0,0.0,52944,-8,8,2894,0.10652375966310501,0.028051527217030525,0.19999998807907104,0.0,1587,637,780,2587,2468,3.4838709831237793
2026-04-07T10:34:43.518,radio://0/80/2M,mission,1,0,Reacquire Wall,0.509765625,0,0,0,0.0,0,0,0.0,0.0,52944,-8,8,2894,0.10652375966310501,0.028051527217030525,0.19999998807907104,0.0,1587,637,780,2587,2468,3.4838709831237793
